Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0038020~insulin receptor recycling	3	0.7389162561576355	0.08957206598554139	ATP6V1A, ATP6V1G1, IDE	388	15	11449	5.901546391752578	1.0	1.0	0.9915254237288136
UP_KW_BIOLOGICAL_PROCESS	KW-0088~Bile acid catabolism	2	0.49261083743842365	0.09027094561945513	CYP39A1, AKR1D1	213	3	6830	21.37715179968701	0.9998750759110089	0.8575739833848237	0.8575739833848237
UP_KW_DISEASE	KW-0043~Tumor suppressor	7	1.7241379310344827	0.09156292904556251	ERRFI1, MAFB, APC, TRIM24, TXNIP, HTATIP2, HIPK2	10	107	270	1.7663551401869158	0.38130836857114436	0.45781464522781257	0.45781464522781257
GOTERM_MF_DIRECT	GO:0050661~NADP binding	4	0.9852216748768473	0.09257271114714562	GSR, FMO1, FMO2, FMO3	385	32	11355	3.686688311688312	1.0	1.0	0.9761904761904762
UP_SEQ_FEATURE	REGION:Leucine-zipper	7	1.7241379310344827	0.0939656216909577	JUN, MAFB, DDIT3, CEBPG, ATF6, JUNB, NFE2L2	379	94	11328	2.2257901532588558	1.0	1.0	0.9992107340173638
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	60	14.77832512315271	0.09605900515794713	FLT1, ABCD3, DPYS, SLC40A1, HP, CPOX, AQP4, ABAT, IDE, CLDN2, SLC4A4, ACTB, PBLD2, ACTG1, TGM1, LIPC, SLC16A7, AOX1, HMGCS2, ACADM, CTSC, PDIA3, CXADR, HGD, HGF, SIGMAR1, MAT1A, STIM1, DDIT3, ALDH1A1, ATF6, SQSTM1, VAC14, APCS, MTMR2, VCP, MAOB, MGST3, FGL1, CEBPG, MESD, ACAT1, SRR, PRDX4, CBS, APOH, PLXNA2, UBQLN2, BCHE, NQO1, JUN, C1RA, SYT3, MDH2, GSR, GFPT1, CS, CLCN5, MAFB, PIK3AP1	385	1479	11355	1.1964911356392087	1.0	1.0	0.9761904761904762
GOTERM_CC_DIRECT	GO:0045298~tubulin complex	2	0.49261083743842365	0.09623672349821218	TUBB5, TUBB4B	386	3	11609	20.05008635578584	1.0	1.0	0.9672544080604534
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=8	6	1.477832512315271	0.09633626459486785	ABCC3, ABCC2, ATP2A2, SCAP, SLC16A7, SLC4A4	379	73	11328	2.4566451006614383	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:AAA+ ATPase	4	0.9852216748768473	0.09642312607506175	VCP, PSMC4, PSMC1, PSMC2	379	33	11328	3.622931158551211	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REPEAT:PC 3	2	0.49261083743842365	0.09681094615672789	PSMD2, PSMD1	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REPEAT:PC 1	2	0.49261083743842365	0.09681094615672789	PSMD2, PSMD1	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REGION:Interaction with UBQLN1	2	0.49261083743842365	0.09681094615672789	UBXN4, HERPUD1	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:ATPase F1/V1/A1 complex alpha/beta subunit N-terminal	2	0.49261083743842365	0.09681094615672789	ATP6V1A, ATP5F1A	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	MOTIF:Microtubule tip localization signal	2	0.49261083743842365	0.09681094615672789	STIM1, APC	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REGION:Interaction with UBE2I	2	0.49261083743842365	0.09681094615672789	RANBP2, HIPK2	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DISULFID:Interchain (between alpha and beta chains)	2	0.49261083743842365	0.09681094615672789	HGF, HP	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:Alpha-macroglobulin receptor-binding	2	0.49261083743842365	0.09681094615672789	C3, MUG1	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REPEAT:PC 4	2	0.49261083743842365	0.09681094615672789	PSMD2, PSMD1	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:Alpha-2-macroglobulin bait region	2	0.49261083743842365	0.09681094615672789	C3, MUG1	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REPEAT:PC 2	2	0.49261083743842365	0.09681094615672789	PSMD2, PSMD1	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	MOTIF:CXXC	2	0.49261083743842365	0.09681094615672789	CRELD2, PDIA4	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REGION:4 X approximate repeats	2	0.49261083743842365	0.09681094615672789	CANX, CALR	379	3	11328	19.926121372031663	1.0	1.0	0.9992107340173638
INTERPRO	IPR050946:AP-1_TF_bZIP	2	0.49261083743842365	0.09692150588811897	JUN, JUNB	388	3	11584	19.903780068728523	1.0	1.0	0.9977409638554217
INTERPRO	IPR005643:JNK	2	0.49261083743842365	0.09692150588811897	JUN, JUNB	388	3	11584	19.903780068728523	1.0	1.0	0.9977409638554217
INTERPRO	IPR001580:Calret/calnex	2	0.49261083743842365	0.09692150588811897	CANX, CALR	388	3	11584	19.903780068728523	1.0	1.0	0.9977409638554217
INTERPRO	IPR005792:Prot_disulphide_isomerase	2	0.49261083743842365	0.09692150588811897	PDIA3, PDIA4	388	3	11584	19.903780068728523	1.0	1.0	0.9977409638554217
INTERPRO	IPR018124:Calret/calnex_CS	2	0.49261083743842365	0.09692150588811897	CANX, CALR	388	3	11584	19.903780068728523	1.0	1.0	0.9977409638554217
INTERPRO	IPR009033:Calreticulin/calnexin_P_dom_sf	2	0.49261083743842365	0.09692150588811897	CANX, CALR	388	3	11584	19.903780068728523	1.0	1.0	0.9977409638554217
